RowID,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,,,,
13551,Uttar Pradesh,KANNAUJ,2019,Summer     ,Urad,1111,944,,,,
13552,Maharashtra,JALGAON,2021,Kharif     ,Jowar,77600,178300,,,,
13553,Odisha,RAYAGADA,2011,Rabi       ,Rapeseed &Mustard,1194,174.3,,,,
13554,Uttar Pradesh,SITAPUR,2011,Kharif     ,Sunflower,2,3,,,,
13555,Karnataka,BANGALORE RURAL,2009,Rabi       ,Gram,12,7,,,,
13556,Bihar,KAIMUR (BHABUA),2009,Summer     ,Maize,32,66,,,,
13557,Karnataka,HASSAN,2018,Kharif     ,Cotton(lint),106,234,,,,
13558,Uttar Pradesh,KAUSHAMBI,2015,Rabi       ,Barley,1063,1040,,,,
13559,Uttarakhand,NAINITAL,2015,Rabi       ,Masoor,452,289,,,,
13560,Karnataka,KOLAR,2014,Kharif     ,Rice,9734,18143,,,,
13561,Uttar Pradesh,HATHRAS,2017,Rabi       ,Garlic,206,1094,,,,
13562,West Bengal,HOWRAH,2005,Autumn     ,Rice,373,950,,,,
13563,Madhya Pradesh,HARDA,2010,Kharif     ,Groundnut,5,3,,,,
13564,Karnataka,BIJAPUR,2016,Summer     ,Maize,3591,8020,,,,
13565,West Bengal,DARJEELING,2022,Whole Year ,Sugarcane,2,214,,,,
13566,Rajasthan,JALORE,2011,Kharif     ,Castor seed,24877,40174,,,,
13567,Andhra Pradesh,VISAKHAPATANAM,2008,Kharif     ,Onion,93,1298,,,,
13568,Meghalaya,WEST GARO HILLS,2021,Winter     ,Rice,11340,32263,,,,
13569,Rajasthan,DUNGARPUR,2008,Rabi       ,Other  Rabi pulses,197,196,,,,
13570,Gujarat,PANCH MAHALS,2014,Whole Year ,Banana,100,6000,,,,
13571,Madhya Pradesh,JABALPUR,2020,Rabi       ,Moong(Green Gram),259,106,,,,
13572,Karnataka,MANDYA,2018,Kharif     ,Dry chillies,430,354,,,,
13573,Tamil Nadu,PERAMBALUR,2021,Kharif     ,Sunflower,17,31,,,,
13574,Meghalaya,WEST GARO HILLS,2016,Rabi       ,Wheat,360,678,,,,
13575,Chhattisgarh,RAJNANDGAON,2008,Rabi       ,Khesari,49659,18682,,,,
13576,Punjab,FIROZEPUR,2006,Kharif     ,Sesamum,1800,800,,,,
13577,Uttar Pradesh,SITAPUR,2018,Kharif     ,Urad,8960,6129,,,,
13578,Odisha,MAYURBHANJ,2011,Rabi       ,Wheat,469,577.8,,,,
13579,Punjab,NAWANSHAHR,2021,Rabi       ,Peas & beans (Pulses),1000,1700,,,,
13580,Tamil Nadu,PUDUKKOTTAI,2010,Kharif     ,Bajra,7,6,,,,
13581,Andhra Pradesh,KRISHNA,2017,Kharif     ,Groundnut,2630,6117,,,,
13582,Tamil Nadu,CUDDALORE,2015,Whole Year ,Cotton(lint),2253,2291,,,,
13583,Telangana ,MEDAK,2015,Kharif     ,Urad,21000,15000,,,,
13584,Madhya Pradesh,GUNA,2009,Whole Year ,Potato,245,3634,,,,
13585,Telangana ,NALGONDA,2010,Whole Year ,Pome Fruit,470,2619,,,,
13586,Uttar Pradesh,MUZAFFARNAGAR,2017,Rabi       ,Peas & beans (Pulses),127,163,,,,
13587,Bihar,DARBHANGA,2011,Summer     ,Moong(Green Gram),7429,3202,,,,
13588,Tamil Nadu,KANCHIPURAM,2019,Whole Year ,Coconut ,3435,25900000,,,,
13589,Uttar Pradesh,BALLIA,2022,Kharif     ,Rice,122464,251908,,,,
13590,Madhya Pradesh,KHANDWA,2015,Kharif     ,Urad,2717,983,,,,
13591,Chhattisgarh,GARIYABAND,2021,Whole Year ,Coriander,74,34,,,,
13592,Punjab,FATEHGARH SAHIB,2015,Rabi       ,Rapeseed &Mustard,1000,1000,,,,
13593,Andhra Pradesh,GUNTUR,2011,Whole Year ,Coriander,195,148,,,,
13594,Karnataka,CHAMARAJANAGAR,2018,Kharif     ,Cotton(lint),2593,2531,,,,
13595,Karnataka,BELGAUM,2022,Kharif     ,Urad,2705,601,,,,
13596,Assam,TINSUKIA,2021,Autumn     ,Rice,5346,7595,,,,
13597,Maharashtra,DHULE,2005,Rabi       ,Other  Rabi pulses,30,2,,,,
13598,Uttar Pradesh,BULANDSHAHR,2018,Summer     ,Rice,1,2,,,,
13599,Puducherry,PONDICHERRY,2010,Kharif     ,Rice,16931,47982,,,,
13600,Tamil Nadu,SALEM,2007,Whole Year ,Sugarcane,8926,1192629,,,,
13601,Uttar Pradesh,FATEHPUR,2015,Kharif     ,Jowar,11994,19993,,,,
13602,Uttar Pradesh,CHITRAKOOT,2009,Kharif     ,Moong(Green Gram),968,313,,,,
13603,Assam,LAKHIMPUR,2019,Rabi       ,Sweet potato,245,798,,,,
13604,Himachal Pradesh,LAHUL AND SPITI,2010,Whole Year ,Potato,813,11136,,,,
13605,Bihar,JEHANABAD,2019,Rabi       ,Masoor,6588,6937,,,,
13606,Karnataka,BAGALKOT,2010,Rabi       ,Horse-gram,4254,1689,,,,
13607,Bihar,GAYA,2010,Whole Year ,Sannhamp,25,18,,,,
13608,Uttar Pradesh,GHAZIPUR,2015,Kharif     ,Guar seed,6,5,,,,
13609,Uttar Pradesh,FARRUKHABAD,2009,Whole Year ,Turmeric,1,2,,,,
13610,Maharashtra,PARBHANI,2020,Kharif     ,Urad,13000,6600,,,,
13611,Madhya Pradesh,CHHINDWARA,2012,Kharif     ,Cotton(lint),30071,67212,,,,
13612,Karnataka,BANGALORE RURAL,2014,Whole Year ,Dry chillies,915,757,,,,
13613,Odisha,ANUGUL,2007,Whole Year ,Potato,580,6280,,,,
13614,Andhra Pradesh,VIZIANAGARAM,2017,Whole Year ,Banana,7755,145608,,,,
13615,Andhra Pradesh,SRIKAKULAM,2018,Whole Year ,Tobacco,105,337,,,,
13616,West Bengal,DINAJPUR UTTAR,2017,Rabi       ,Horse-gram,75,39,,,,
13617,Karnataka,CHIKMAGALUR,2021,Kharif     ,Niger seed,129,28,,,,
13618,Assam,NALBARI,2013,Kharif     ,Cotton(lint),10,4,,,,
13619,Bihar,KATIHAR,2011,Rabi       ,Wheat,46803,56043,,,,
13620,Uttar Pradesh,MUZAFFARNAGAR,2007,Rabi       ,Rapeseed &Mustard,2324,2566,,,,
13621,Odisha,KHORDHA,2005,Summer     ,Sesamum,877,270,,,,
13622,Assam,DARRANG,2011,Whole Year ,Orange,375,3983,,,,
13623,Madhya Pradesh,RAJGARH,2013,Rabi       ,Masoor,5153,1937,,,,
13624,Madhya Pradesh,KHANDWA,2019,Kharif     ,Other Kharif pulses,894,1,,,,
13625,Rajasthan,BANSWARA,2014,Rabi       ,Peas & beans (Pulses),4,6,,,,
13626,Kerala,ERNAKULAM,2020,Whole Year ,Sesamum,13,11,,,,
13627,Madhya Pradesh,DHAR,2007,Whole Year ,Onion,716,5727,,,,
13628,Bihar,BHAGALPUR,2017,Rabi       ,Wheat,41716,88621,,,,
13629,Gujarat,AMRELI,2011,Whole Year ,Dry chillies,300,200,,,,
13630,Haryana,REWARI,2013,Rabi       ,Gram,195,0,,,,
13631,Bihar,GAYA,2017,Kharif     ,Moong(Green Gram),304,202,,,,
13632,Karnataka,TUMKUR,2005,Rabi       ,Ragi,972,1286,,,,
13633,Chhattisgarh,DURG,2011,Kharif     ,Ragi,19,6,,,,
13634,Chhattisgarh,RAJNANDGAON,2013,Kharif     ,Niger seed,4,1,,,,
13635,Assam,SONITPUR,2010,Kharif     ,Cotton(lint),26,11,,,,
13636,Karnataka,HASSAN,2011,Whole Year ,Tobacco,6287,4330,,,,
13637,Assam,BARPETA,2010,Kharif     ,Cotton(lint),7,3,,,,
13638,Bihar,MUZAFFARPUR,2005,Winter     ,Rice,103795,137271,,,,
13639,Odisha,MAYURBHANJ,2017,Summer     ,Groundnut,2481,2486,,,,
13640,Uttar Pradesh,KUSHI NAGAR,2009,Whole Year ,Potato,1546,21203,,,,
13641,Rajasthan,SAWAI MADHOPUR,2007,Kharif     ,Soyabean,2547,3109,,,,
13642,Uttar Pradesh,KANNAUJ,2022,Summer     ,Sunflower,926,1496,,,,
13643,Uttar Pradesh,JHANSI,2022,Kharif     ,Jowar,1321,1148,,,,
13644,Uttar Pradesh,PILIBHIT,2017,Rabi       ,Wheat,158573,535818,,,,
13645,Uttar Pradesh,SAHARANPUR,2009,Rabi       ,Barley,121,299,,,,
13646,West Bengal,MURSHIDABAD,2018,Kharif     ,Sunflower,75,83,,,,
13647,Uttar Pradesh,JAUNPUR,2019,Rabi       ,Gram,4261,5266,,,,
13648,Karnataka,CHITRADURGA,2006,Summer     ,Rice,5457,16109,,,,
13649,Uttarakhand,BAGESHWAR,2016,Whole Year ,Garlic,48,71,,,,
13650,Rajasthan,GANGANAGAR,2011,Kharif     ,Moong(Green Gram),10022,7316,,,,
13651,Uttar Pradesh,SONBHADRA,2015,Kharif     ,Bajra,1343,1403,,,,
13652,Madhya Pradesh,DATIA,2021,Whole Year ,Dry chillies,75,51,,,,
13653,Rajasthan,KOTA,2017,Rabi       ,Other  Rabi pulses,46,105,,,,
13654,Punjab,FIROZEPUR,2009,Rabi       ,Barley,3000,9000,,,,
13655,Tamil Nadu,DHARMAPURI,2021,Whole Year ,Dry chillies,273,74,,,,
13656,Karnataka,UTTAR KANNAD,2022,Whole Year ,Sweet potato,20,339,,,,
13657,Chhattisgarh,DANTEWADA,2017,Kharif     ,Urad,1039,283,,,,
13658,Tamil Nadu,NAGAPATTINAM,2011,Kharif     ,Other Kharif pulses,3,1,,,,
13659,Uttar Pradesh,KHERI,2010,Kharif     ,Urad,3123,1274,,,,
13660,Chhattisgarh,KABIRDHAM,2022,Whole Year ,Sugarcane,5750,33952,,,,
13661,Arunachal Pradesh,EAST SIANG,2022,Rabi       ,Wheat,103,357,,,,
13662,Assam,GOLAGHAT,2021,Rabi       ,Gram,4,2,,,,
13663,Andhra Pradesh,VISAKHAPATANAM,2007,Kharif     ,Niger seed,16878,6515,,,,
13664,Rajasthan,BHARATPUR,2015,Whole Year ,Potato,3916,45199,,,,
13665,Arunachal Pradesh,PAPUM PARE,2005,Whole Year ,Oilseeds total,1103,660,,,,
13666,Madhya Pradesh,KATNI,2006,Kharif     ,Rice,109300,55600,,,,
13667,Maharashtra,JALNA,2021,Kharif     ,Sunflower,100,100,,,,
13668,Madhya Pradesh,SHAJAPUR,2011,Whole Year ,Orange,1119,0,,,,
13669,Tamil Nadu,VILLUPURAM,2011,Whole Year ,Coriander,302,88,,,,
13670,Rajasthan,BARAN,2013,Whole Year ,Coriander,49831,57804,,,,
13671,Karnataka,BELGAUM,2016,Rabi       ,Horse-gram,1295,755,,,,
13672,Odisha,NABARANGPUR,2010,Kharif     ,Small millets,990,170,,,,
13673,Meghalaya,RI BHOI,2016,Whole Year ,Banana,910,14923,,,,
13674,Nagaland,KOHIMA,2018,Rabi       ,Gram,70,50,,,,
13675,Andhra Pradesh,SPSR NELLORE,2022,Kharif     ,Moong(Green Gram),231,155,,,,
13676,Uttar Pradesh,GHAZIABAD,2016,Summer     ,Maize,25,38,,,,
13677,West Bengal,MURSHIDABAD,2010,Whole Year ,Coconut ,4239,35594.9,,,,
13678,Andhra Pradesh,PRAKASAM,2017,Kharif     ,Moong(Green Gram),2371,1034,,,,
13679,Odisha,KALAHANDI,2007,Rabi       ,Sesamum,2690,1150,,,,
13680,Tamil Nadu,VILLUPURAM,2019,Whole Year ,Arecanut,42,103,,,,
13681,Uttar Pradesh,SITAPUR,2021,Kharif     ,Dry chillies,46,37,,,,
13682,Assam,BARPETA,2006,Kharif     ,Sesamum,1420,852,,,,
13683,Odisha,KENDUJHAR,2017,Winter     ,Rice,147000,228000,,,,
13684,Assam,GOLAGHAT,2012,Whole Year ,Potato,1591,12234,,,,
13685,Uttar Pradesh,FAIZABAD,2008,Kharif     ,Bajra,16,25,,,,
13686,Telangana ,MAHBUBNAGAR,2022,Kharif     ,Onion,5102,80300,,,,
13687,Karnataka,BELLARY,2012,Kharif     ,Rice,51935,178111.08,,,,
13688,Rajasthan,CHITTORGARH,2008,Rabi       ,Peas & beans (Pulses),155,340,,,,
13689,Chhattisgarh,RAIPUR,2012,Kharif     ,Niger seed,48,8,,,,
13690,Haryana,SONIPAT,2015,Kharif     ,Cotton(lint),1098,4000,,,,
13691,Uttar Pradesh,SITAPUR,2013,Whole Year ,Coriander,216,124,,,,
13692,Maharashtra,PUNE,2009,Kharif     ,Soyabean,400,500,,,,
13693,Rajasthan,BHARATPUR,2016,Whole Year ,Guar seed,6332,6169,,,,
13694,Karnataka,CHAMARAJANAGAR,2011,Whole Year ,Dry chillies,498,311,,,,
13695,Rajasthan,BHARATPUR,2012,Rabi       ,Rapeseed &Mustard,236816,297498,,,,
13696,Madhya Pradesh,SIDHI,2008,Whole Year ,Onion,527,3650,,,,
13697,Gujarat,PORBANDAR,2017,Kharif     ,Castor seed,200,400,,,,
13698,West Bengal,BARDHAMAN,2010,Kharif     ,Urad,252,203,,,,
13699,Andhra Pradesh,ANANTAPUR,2021,Kharif     ,Rice,28114,59377,,,,
13700,Gujarat,JAMNAGAR,2017,Kharif     ,Arhar/Tur,600,500,,,,
13701,Telangana ,MEDAK,2008,Kharif     ,Small millets,16,15,,,,
13702,Kerala,KOLLAM,2021,Whole Year ,Arecanut,1913,1251,,,,
13703,Uttar Pradesh,VARANASI,2016,Summer     ,Sunflower,1,2,,,,
13704,Chhattisgarh,JASHPUR,2021,Kharif     ,Mesta,10,19,,,,
13705,Maharashtra,BHANDARA,2007,Kharif     ,Moong(Green Gram),600,200,,,,
13706,Madhya Pradesh,CHHINDWARA,2018,Rabi       ,Safflower,12,4,,,,
13707,Assam,GOLAGHAT,2020,Kharif     ,Tapioca,25,218,,,,
13708,Punjab,FARIDKOT,2012,Kharif     ,Groundnut,100,100,,,,
13709,West Bengal,PURULIA,2014,Summer     ,Moong(Green Gram),54,15,,,,
13710,Madhya Pradesh,SAGAR,2018,Rabi       ,Peas & beans (Pulses),13750,4221,,,,
13711,Maharashtra,YAVATMAL,2013,Summer     ,Groundnut,12400,21300,,,,
13712,Karnataka,YADGIR,2019,Kharif     ,Moong(Green Gram),30697,8486,,,,
13713,Bihar,BEGUSARAI,2009,Whole Year ,Sweet potato,52,626,,,,
13714,Chhattisgarh,DHAMTARI,2010,Rabi       ,Masoor,621,242,,,,
13715,Arunachal Pradesh,TAWANG,2013,Whole Year ,Dry ginger,26,65,,,,
13716,Chhattisgarh,RAIGARH,2020,Rabi       ,Wheat,2365,4327,,,,
13717,Bihar,PATNA,2008,Rabi       ,Khesari,21193,28780,,,,
13718,Haryana,KURUKSHETRA,2008,Kharif     ,Rice,111765,357000,,,,
13719,Haryana,KARNAL,2008,Rabi       ,Rapeseed &Mustard,989,1000,,,,
13720,Karnataka,HAVERI,2009,Rabi       ,Rapeseed &Mustard,148,23,,,,
13721,Bihar,MUZAFFARPUR,2013,Whole Year ,Potato,4397,26599,,,,
13722,Uttar Pradesh,FARRUKHABAD,2006,Summer     ,Maize,86,87,,,,
13723,Assam,SIVASAGAR,2014,Autumn     ,Rice,994,1655,,,,
13724,Karnataka,SHIMOGA,2015,Rabi       ,Linseed,11,4,,,,
13725,Karnataka,GADAG,2012,Summer     ,Rice,664,2683,,,,
13726,Maharashtra,LATUR,2019,Rabi       ,Sunflower,7500,4300,,,,
13727,Assam,NAGAON,2006,Kharif     ,Arhar/Tur,2394,1614,,,,
13728,Karnataka,CHIKBALLAPUR,2021,Summer     ,Ragi,10,20,,,,
13729,Uttarakhand,ALMORA,2008,Rabi       ,Peas & beans (Pulses),63,38,,,,
13730,Bihar,PURNIA,2006,Rabi       ,Wheat,54728,103573,,,,
13731,Gujarat,PANCH MAHALS,2014,Summer     ,Rice,300,900,,,,
13732,Karnataka,HASSAN,2018,Kharif     ,Sunflower,6636,5495,,,,
13733,Bihar,SARAN,2018,Rabi       ,Wheat,78359,217875,,,,
13734,Uttar Pradesh,SONBHADRA,2005,Kharif     ,Groundnut,124,99,,,,
13735,Odisha,KENDUJHAR,2017,Winter     ,Potato,153,1705,,,,
13736,Jharkhand,EAST SINGHBUM,2014,Rabi       ,Gram,62.81,46,,,,
13737,Madhya Pradesh,SHAJAPUR,2009,Kharif     ,Groundnut,1433,1430,,,,
13738,Andhra Pradesh,VISAKHAPATANAM,2018,Rabi       ,Urad,5187,2770,,,,
13739,Kerala,ERNAKULAM,2010,Whole Year ,Snak Guard,95,0,,,,
13740,Rajasthan,JALORE,2015,Whole Year ,Dry chillies,743,2155,,,,
13741,Madhya Pradesh,GWALIOR,2012,Kharif     ,Groundnut,461,573,,,,
13742,Uttar Pradesh,SIDDHARTH NAGAR,2021,Kharif     ,Guar seed,26,21,,,,
13743,Uttar Pradesh,MAINPURI,2019,Kharif     ,Dry chillies,129,107,,,,
13744,Uttar Pradesh,BIJNOR,2020,Rabi       ,Wheat,103369,330057,,,,
13745,West Bengal,DINAJPUR UTTAR,2016,Kharif     ,Mesta,2515,23855,,,,
13746,Bihar,VAISHALI,2013,Kharif     ,Sesamum,36,29,,,,
13747,Rajasthan,JALORE,2008,Whole Year ,Dry chillies,641,641,,,,
13748,Uttar Pradesh,BUDAUN,2014,Kharif     ,Arhar/Tur,1285,1085,,,,
13749,Chhattisgarh,KORBA,2014,Kharif     ,Rice,109853,95823,,,,
13750,Uttar Pradesh,BASTI,2011,Kharif     ,Moong(Green Gram),2,0,,,,
13751,Madhya Pradesh,BETUL,2018,Whole Year ,Sugarcane,4069,145790,,,,
13752,Andhra Pradesh,KURNOOL,2008,Kharif     ,Horse-gram,32,16,,,,
13753,Assam,GOLAGHAT,2012,Whole Year ,Tobacco,17,11,,,,
13754,West Bengal,24 PARAGANAS SOUTH,2011,Rabi       ,Linseed,4,2,,,,
13755,Maharashtra,HINGOLI,2021,Rabi       ,Gram,99300,105400,,,,
13756,Assam,SONITPUR,2008,Kharif     ,Niger seed,295,172,,,,
13757,Maharashtra,THANE,2019,Rabi       ,Sesamum,400,200,,,,
13758,Gujarat,AHMADABAD,2013,Summer     ,Rice,1000,2900,,,,
13759,Uttar Pradesh,GHAZIPUR,2015,Kharif     ,Arhar/Tur,6045,6270,,,,
13760,Bihar,GOPALGANJ,2010,Whole Year ,Onion,267,2152,,,,
13761,Maharashtra,SANGLI,2009,Rabi       ,Sunflower,5800,3800,,,,
13762,Uttar Pradesh,BUDAUN,2018,Kharif     ,Sugarcane,28716,1582596,,,,
13763,Uttarakhand,UDAM SINGH NAGAR,2011,Rabi       ,other oilseeds,4,3,,,,
13764,Uttar Pradesh,KANPUR NAGAR,2007,Summer     ,Moong(Green Gram),1255,639,,,,
13765,Karnataka,BELLARY,2011,Kharif     ,Castor seed,166,149,,,,
13766,Uttar Pradesh,LALITPUR,2011,Kharif     ,Urad,97702,14167,,,,
13767,Madhya Pradesh,MANDLA,2011,Kharif     ,Jowar,202,199,,,,
13768,Uttarakhand,DEHRADUN,2017,Kharif     ,Potato,289,2764,,,,
13769,Madhya Pradesh,BHOPAL,2008,Rabi       ,Other  Rabi pulses,4490,2413,,,,
13770,Uttar Pradesh,BALRAMPUR,2008,Rabi       ,Maize,58,94,,,,
13771,Karnataka,CHIKBALLAPUR,2019,Whole Year ,Dry ginger,16,50.9,,,,
13772,Assam,SIVASAGAR,2015,Kharif     ,Maize,73,50,,,,
13773,Haryana,JHAJJAR,2010,Kharif     ,Sesamum,87,0,,,,
13774,Madhya Pradesh,CHHINDWARA,2009,Whole Year ,Sannhamp,476,728,,,,
13775,Punjab,FIROZEPUR,2016,Rabi       ,Wheat,395000,1849000,,,,
13776,Gujarat,PORBANDAR,2015,Kharif     ,Moong(Green Gram),600,300,,,,
13777,Uttar Pradesh,FARRUKHABAD,2016,Kharif     ,Bajra,5115,10799,,,,
13778,West Bengal,DINAJPUR UTTAR,2005,Summer     ,Rice,64451,171040,,,,
13779,Meghalaya,RI BHOI,2016,Autumn     ,Rice,174,308,,,,
13780,Madhya Pradesh,DHAR,2012,Whole Year ,Sugarcane,685,13460,,,,
13781,Karnataka,DAVANGERE,2014,Whole Year ,Dry ginger,4,53,,,,
13782,Madhya Pradesh,DEWAS,2020,Rabi       ,Rapeseed &Mustard,446,749,,,,
13783,Odisha,GANJAM,2008,Kharif     ,Sesamum,811,111.3,,,,
13784,Karnataka,DAVANGERE,2018,Rabi       ,Jowar,4230,4763,,,,
13785,Haryana,MAHENDRAGARH,2019,Kharif     ,Moth,3,0,,,,
13786,Karnataka,CHAMARAJANAGAR,2021,Whole Year ,Cashewnut,38,34,,,,
13787,Odisha,ANUGUL,2018,Winter     ,Rice,68000,43000,,,,
13788,Haryana,BHIWANI,2020,Kharif     ,Castor seed,36,17,,,,
13789,Madhya Pradesh,SATNA,2014,Rabi       ,Gram,90187,43712,,,,
13790,Odisha,DHENKANAL,2010,Whole Year ,Turmeric,420,980,,,,
13791,Karnataka,CHAMARAJANAGAR,2013,Rabi       ,Sunflower,170,152,,,,
13792,Tamil Nadu,THIRUVALLUR,2007,Whole Year ,Guar seed,11280,172358,,,,
13793,Madhya Pradesh,SHAHDOL,2005,Kharif     ,Sesamum,10300,1700,,,,
13794,Assam,MARIGAON,2013,Whole Year ,Sweet potato,230,741,,,,
13795,Karnataka,CHIKMAGALUR,2008,Kharif     ,Groundnut,2630,3393,,,,
13796,Uttar Pradesh,MATHURA,2010,Kharif     ,Maize,423,498,,,,
13797,Madhya Pradesh,BARWANI,2011,Whole Year ,Papaya,74,3674,,,,
13798,Tamil Nadu,VIRUDHUNAGAR,2014,Whole Year ,Bajra,4409,16713,,,,
13799,Assam,JORHAT,2019,Rabi       ,Urad,7228,2960,,,,
13800,Odisha,KHORDHA,2023,Autumn     ,Maize,11,35.9,,,,
13801,Gujarat,KACHCHH,2005,Kharif     ,Dry chillies,200,200,,,,
13802,Bihar,BANKA,2018,Summer     ,Moong(Green Gram),1014,547,,,,
13803,Assam,BARPETA,2016,Kharif     ,Small millets,674,349,,,,
13804,Madhya Pradesh,SATNA,2013,Rabi       ,Linseed,5418,2012,,,,
13805,Maharashtra,NASHIK,2022,Rabi       ,Other  Rabi pulses,600,100,,,,
13806,Uttar Pradesh,ETAH,2017,Summer     ,Urad,390,278,,,,
13807,Mizoram,LUNGLEI,2013,Kharif     ,Rapeseed &Mustard,68,44,,,,
13808,Madhya Pradesh,CHHINDWARA,2013,Kharif     ,Bajra,78,54,,,,
13809,Maharashtra,WARDHA,2020,Kharif     ,Moong(Green Gram),200,100,,,,
13810,Meghalaya,WEST GARO HILLS,2011,Kharif     ,Arhar/Tur,612,473,,,,
13811,Meghalaya,EAST KHASI HILLS,2016,Kharif     ,Dry ginger,471,3583,,,,
13812,Telangana ,RANGAREDDI,2011,Rabi       ,Ragi,119,209,,,,
13813,Rajasthan,AJMER,2008,Kharif     ,Small millets,16,22,,,,
13814,Assam,DIMA HASAO,2018,Rabi       ,Banana,875,12688,,,,
13815,Andhra Pradesh,PRAKASAM,2019,Kharif     ,Sesamum,2451,1456,,,,
13816,Himachal Pradesh,LAHUL AND SPITI,2016,Rabi       ,Wheat,57,60,,,,
13817,Uttar Pradesh,MIRZAPUR,2018,Kharif     ,Bajra,10446,14564,,,,
13818,Maharashtra,JALNA,2014,Kharif     ,Castor seed,400,100,,,,
13819,Karnataka,MANDYA,2017,Kharif     ,Rice,61250,199001.25,,,,
13820,Rajasthan,DHOLPUR,2013,Kharif     ,Bajra,68526,113096,,,,
13821,Uttar Pradesh,BIJNOR,2011,Summer     ,Rice,54,139,,,,
13822,Telangana ,RANGAREDDI,2011,Kharif     ,Groundnut,502,283,,,,
13823,Assam,BARPETA,2018,Rabi       ,Urad,5262,3076,,,,
13824,Tamil Nadu,THANJAVUR,2008,Whole Year ,Turmeric,4,22,,,,
13825,Chhattisgarh,RAJNANDGAON,2019,Rabi       ,Wheat,13946,15816,,,,
13826,Madhya Pradesh,CHHINDWARA,2009,Kharif     ,Bajra,336,225,,,,
13827,Uttarakhand,HARIDWAR,2011,Whole Year ,Garlic,1,0,,,,
13828,Odisha,GAJAPATI,2011,Whole Year ,Sweet potato,2460,20460,,,,
13829,Uttar Pradesh,LUCKNOW,2014,Kharif     ,Rice,48107,93520,,,,
13830,Madhya Pradesh,DAMOH,2017,Whole Year ,Niger seed,3,1,,,,
13831,Tamil Nadu,TIRUNELVELI,2019,Whole Year ,Tapioca,210,7908,,,,
13832,Karnataka,BAGALKOT,2012,Kharif     ,Sesamum,948,581,,,,
13833,Jammu and Kashmir ,UDHAMPUR,2013,Kharif     ,Tobacco,2,0.6,,,,
13834,Rajasthan,JALORE,2006,Kharif     ,Bajra,207033,22989,,,,
13835,Madhya Pradesh,SHAJAPUR,2011,Kharif     ,Urad,4883,1617,,,,
13836,Nagaland,ZUNHEBOTO,2016,Kharif     ,Sugarcane,250,10720,,,,
13837,Madhya Pradesh,CHHINDWARA,2010,Whole Year ,Pome Fruit,3,0,,,,
13838,Karnataka,UTTAR KANNAD,2016,Kharif     ,Maize,2976,13141,,,,
13839,Bihar,BHAGALPUR,2013,Kharif     ,Arhar/Tur,762,1362,,,,
13840,Meghalaya,WEST KHASI HILLS,2010,Kharif     ,Soyabean,16,10,,,,
13841,Tamil Nadu,DHARMAPURI,2010,Whole Year ,Snak Guard,13,0,,,,
13842,West Bengal,BARDHAMAN,2007,Summer     ,Sesamum,5163,3100,,,,
13843,Assam,SIVASAGAR,2011,Whole Year ,Arecanut,3913,3301,,,,
13844,Nagaland,MOKOKCHUNG,2021,Kharif     ,Soyabean,1110,1340,,,,
13845,Punjab,AMRITSAR,2017,Kharif     ,Sesamum,1600,600,,,,
13846,Bihar,BHOJPUR,2021,Kharif     ,Other Kharif pulses,72,72,,,,
13847,Gujarat,BHAVNAGAR,2010,Summer     ,Bajra,100,100,,,,
13848,Assam,CHIRANG,2020,Kharif     ,Orange,1188,14630,,,,
13849,Bihar,MADHEPURA,2010,Rabi       ,Maize,13208,59344,,,,
13850,Bihar,NAWADA,2010,Rabi       ,Gram,2614,1929,,,,
13851,Maharashtra,KOLHAPUR,2009,Rabi       ,Jowar,11200,15200,,,,
13852,Tripura,SOUTH TRIPURA,2006,Rabi       ,Masoor,63,25,,,,
13853,Assam,CACHAR,2008,Whole Year ,Arecanut,4565,3106,,,,
13854,Maharashtra,NAGPUR,2010,Rabi       ,Sunflower,200,100,,,,
13855,Rajasthan,PRATAPGARH,2018,Rabi       ,other oilseeds,1943,795,,,,
13856,Uttar Pradesh,BIJNOR,2007,Kharif     ,Moong(Green Gram),11,3,,,,
13857,Tamil Nadu,ARIYALUR,2019,Kharif     ,Jowar,1659,2114,,,,
13858,Madhya Pradesh,SINGRAULI,2017,Whole Year ,Linseed,7110,3092,,,,
13859,Madhya Pradesh,DEWAS,2016,Kharif     ,Sunflower,1,0,,,,
13860,Uttar Pradesh,LUCKNOW,2009,Rabi       ,Peas & beans (Pulses),2855,3352,,,,
13861,Karnataka,DAVANGERE,2020,Summer     ,Cotton(lint),356,987,,,,
13862,West Bengal,HOWRAH,2005,Summer     ,Moong(Green Gram),353,9,,,,
13863,Odisha,BOUDH,2014,Winter     ,Sugarcane,33,1675.9,,,,
13864,Odisha,BALANGIR,2010,Kharif     ,Rice,210000,62000,,,,
13865,Maharashtra,WARDHA,2009,Kharif     ,Rice,500,300,,,,
13866,Madhya Pradesh,UMARIA,2010,Whole Year ,Mango,46,0,,,,
13867,Meghalaya,EAST GARO HILLS,2012,Kharif     ,Sesamum,260,130,,,,
13868,Nagaland,ZUNHEBOTO,2012,Kharif     ,Small millets,680,700,,,,
13869,Bihar,SITAMARHI,2011,Whole Year ,Sweet potato,193,2701,,,,
13870,Madhya Pradesh,CHHINDWARA,2006,Kharif     ,Groundnut,26400,30700,,,,
13871,Punjab,LUDHIANA,2010,Rabi       ,Gram,200,200,,,,
